Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","11.442","45,58%"
"GALICIA","MULLERES","13.660","54,42%"

"A.S. A CORUÑA E CEE","HOMES","3.052","46,18%"
"A.S. A CORUÑA E CEE","MULLERES","3.557","53,82%"
"A.S. FERROL","HOMES","477","44,54%"
"A.S. FERROL","MULLERES","594","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.424","44,14%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","1.802","55,86%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.106","44,09%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","2.671","55,91%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.055","47,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.170","52,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","1.770","46,58%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.030","53,42%"
"A.S. VIGO","HOMES","1.558","45,9%"
"A.S. VIGO","MULLERES","1.836","54,1%"
