Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","154.611","45,15%"
"GALICIA","MULLERES","187.844","54,85%"

"A.S. A CORUÑA E CEE","HOMES","33.732","45%"
"A.S. A CORUÑA E CEE","MULLERES","41.226","55%"
"A.S. FERROL","HOMES","10.705","44,61%"
"A.S. FERROL","MULLERES","13.294","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.990","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.417","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.605","44,14%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.541","55,86%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.836","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.492","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.486","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.224","54,18%"
"A.S. VIGO","HOMES","36.177","45,94%"
"A.S. VIGO","MULLERES","42.569","54,06%"
"SEN A.S. ASIGNADA","HOMES","80","49,69%"
"SEN A.S. ASIGNADA","MULLERES","81","50,31%"
