Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.748","46,6%"
"GALICIA","MULLERES","60.449","53,4%"

"A.S. A CORUÑA E CEE","HOMES","12.483","46,82%"
"A.S. A CORUÑA E CEE","MULLERES","14.178","53,18%"
"A.S. FERROL","HOMES","3.673","45,77%"
"A.S. FERROL","MULLERES","4.352","54,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.542","46,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.343","53,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.346","46,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.432","53,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.983","47,02%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.742","52,98%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.881","47,16%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.830","52,84%"
"A.S. VIGO","HOMES","10.840","46,3%"
"A.S. VIGO","MULLERES","12.572","53,7%"
