Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.864","45,23%"
"GALICIA","MULLERES","209.363","54,77%"

"A.S. A CORUÑA E CEE","HOMES","38.376","44,87%"
"A.S. A CORUÑA E CEE","MULLERES","47.160","55,13%"
"A.S. FERROL","HOMES","12.491","44,65%"
"A.S. FERROL","MULLERES","15.485","55,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.620","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.100","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.835","44,42%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.072","55,58%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.446","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.359","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.875","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.957","54,1%"
"A.S. VIGO","HOMES","39.111","45,9%"
"A.S. VIGO","MULLERES","46.103","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
