Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","18.492","45,74%"
"GALICIA","MULLERES","21.936","54,26%"

"A.S. A CORUÑA E CEE","HOMES","4.335","46,09%"
"A.S. A CORUÑA E CEE","MULLERES","5.071","53,91%"
"A.S. FERROL","HOMES","1.106","44,06%"
"A.S. FERROL","MULLERES","1.404","55,94%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.206","45,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.647","54,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.943","44,24%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.710","55,76%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.869","46,66%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.137","53,34%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.787","46,47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.210","53,53%"
"A.S. VIGO","HOMES","3.246","46,35%"
"A.S. VIGO","MULLERES","3.757","53,65%"
