Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","115.786","47,12%"
"GALICIA","MULLERES","129.961","52,88%"

"A.S. A CORUÑA E CEE","HOMES","24.995","47,16%"
"A.S. A CORUÑA E CEE","MULLERES","28.005","52,84%"
"A.S. FERROL","HOMES","7.649","46,92%"
"A.S. FERROL","MULLERES","8.654","53,08%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.113","46,92%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","13.702","53,08%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.725","46,65%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","15.699","53,35%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.786","47,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","15.385","52,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.364","47,16%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.215","52,84%"
"A.S. VIGO","HOMES","28.154","47,35%"
"A.S. VIGO","MULLERES","31.301","52,65%"
