Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.464","45,19%"
"GALICIA","MULLERES","207.973","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.995","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.740","55,16%"
"A.S. FERROL","HOMES","12.410","44,61%"
"A.S. FERROL","MULLERES","15.411","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.333","44,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.865","55,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.657","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.960","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.376","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.278","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.641","45,84%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.754","54,16%"
"A.S. VIGO","HOMES","38.940","45,93%"
"A.S. VIGO","MULLERES","45.835","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
