Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","31.707","45,92%"
"GALICIA","MULLERES","37.336","54,08%"

"A.S. A CORUÑA E CEE","HOMES","7.023","46,23%"
"A.S. A CORUÑA E CEE","MULLERES","8.168","53,77%"
"A.S. FERROL","HOMES","2.109","45,24%"
"A.S. FERROL","MULLERES","2.553","54,76%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.515","45,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.179","54,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.268","45,33%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","5.148","54,67%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.366","45,95%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.960","54,05%"
"A.S. SANTIAGO E BARBANZA","HOMES","5.090","46,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.795","53,24%"
"A.S. VIGO","HOMES","6.336","45,68%"
"A.S. VIGO","MULLERES","7.533","54,32%"
