Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.856","45,2%"
"GALICIA","MULLERES","208.367","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.110","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.878","55,16%"
"A.S. FERROL","HOMES","12.428","44,62%"
"A.S. FERROL","MULLERES","15.422","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.412","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.941","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.721","44,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.980","55,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.373","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.280","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.718","45,86%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.825","54,14%"
"A.S. VIGO","HOMES","38.983","45,92%"
"A.S. VIGO","MULLERES","45.911","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
