Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.684","44,98%"
"GALICIA","MULLERES","195.290","55,02%"

"A.S. A CORUÑA E CEE","HOMES","34.955","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.144","55,24%"
"A.S. FERROL","HOMES","11.232","44,32%"
"A.S. FERROL","MULLERES","14.110","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.718","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.320","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.275","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.599","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.337","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.225","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.062","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.087","54,36%"
"A.S. VIGO","HOMES","36.987","45,85%"
"A.S. VIGO","MULLERES","43.676","54,15%"
"SEN A.S. ASIGNADA","HOMES","118","47,77%"
"SEN A.S. ASIGNADA","MULLERES","129","52,23%"
