Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.516","44,98%"
"GALICIA","MULLERES","200.029","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.021","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.507","55,27%"
"A.S. FERROL","HOMES","11.671","44,33%"
"A.S. FERROL","MULLERES","14.655","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.175","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.824","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.720","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.158","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.733","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.687","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.495","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.627","54,38%"
"A.S. VIGO","HOMES","37.579","45,82%"
"A.S. VIGO","MULLERES","44.436","54,18%"
"SEN A.S. ASIGNADA","HOMES","122","47,47%"
"SEN A.S. ASIGNADA","MULLERES","135","52,53%"
