Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.949","45,07%"
"GALICIA","MULLERES","203.472","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.826","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.463","55,25%"
"A.S. FERROL","HOMES","12.016","44,48%"
"A.S. FERROL","MULLERES","14.998","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.653","44,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.249","55,48%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.179","44,13%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.547","55,87%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.001","45,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.971","54,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.008","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.128","54,28%"
"A.S. VIGO","HOMES","38.148","45,89%"
"A.S. VIGO","MULLERES","44.984","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
