Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.017","45,07%"
"GALICIA","MULLERES","203.536","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.841","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.480","55,25%"
"A.S. FERROL","HOMES","12.019","44,48%"
"A.S. FERROL","MULLERES","15.004","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.666","44,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.258","55,48%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.187","44,14%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.551","55,86%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.002","45,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.978","54,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.023","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.139","54,27%"
"A.S. VIGO","HOMES","38.161","45,89%"
"A.S. VIGO","MULLERES","44.994","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
