Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","71.001","47,41%"
"GALICIA","MULLERES","78.751","52,59%"

"A.S. A CORUÑA E CEE","HOMES","16.683","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","18.444","52,51%"
"A.S. FERROL","HOMES","4.690","46,5%"
"A.S. FERROL","MULLERES","5.395","53,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.558","47,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.334","52,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.041","46,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.087","53,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.406","47,58%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.261","52,42%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.908","47,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.798","52,15%"
"A.S. VIGO","HOMES","15.715","47,41%"
"A.S. VIGO","MULLERES","17.432","52,59%"
