Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.692","45,25%"
"GALICIA","MULLERES","210.193","54,75%"

"A.S. A CORUÑA E CEE","HOMES","38.592","44,9%"
"A.S. A CORUÑA E CEE","MULLERES","47.355","55,1%"
"A.S. FERROL","HOMES","12.523","44,63%"
"A.S. FERROL","MULLERES","15.537","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.732","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.237","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.952","44,47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.161","55,53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.528","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.451","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","23.011","45,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.083","54,06%"
"A.S. VIGO","HOMES","39.245","45,91%"
"A.S. VIGO","MULLERES","46.244","54,09%"
"SEN A.S. ASIGNADA","HOMES","109","46,58%"
"SEN A.S. ASIGNADA","MULLERES","125","53,42%"
