Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","26.603","45,82%"
"GALICIA","MULLERES","31.456","54,18%"

"A.S. A CORUÑA E CEE","HOMES","5.803","46,24%"
"A.S. A CORUÑA E CEE","MULLERES","6.747","53,76%"
"A.S. FERROL","HOMES","1.698","44,87%"
"A.S. FERROL","MULLERES","2.086","55,13%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.070","45,85%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.626","54,15%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.580","44,74%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.422","55,26%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.939","45,64%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.500","54,36%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.187","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.726","53,02%"
"A.S. VIGO","HOMES","5.326","45,62%"
"A.S. VIGO","MULLERES","6.349","54,38%"
