Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.145","45,07%"
"GALICIA","MULLERES","203.676","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.878","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","45.509","55,24%"
"A.S. FERROL","HOMES","12.033","44,48%"
"A.S. FERROL","MULLERES","15.017","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.685","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.258","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.199","44,14%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.567","55,86%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.021","45,29%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.980","54,71%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.034","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.175","54,29%"
"A.S. VIGO","HOMES","38.177","45,88%"
"A.S. VIGO","MULLERES","45.038","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
