Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.879","46,68%"
"GALICIA","MULLERES","61.549","53,32%"

"A.S. A CORUÑA E CEE","HOMES","12.795","46,92%"
"A.S. A CORUÑA E CEE","MULLERES","14.472","53,08%"
"A.S. FERROL","HOMES","3.734","45,69%"
"A.S. FERROL","MULLERES","4.439","54,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.711","46,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.498","53,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.462","46,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.534","53,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.109","47,15%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.847","52,85%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.010","47,22%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.953","52,78%"
"A.S. VIGO","HOMES","11.058","46,34%"
"A.S. VIGO","MULLERES","12.806","53,66%"
