Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","127.109","46,62%"
"GALICIA","MULLERES","145.534","53,38%"

"A.S. A CORUÑA E CEE","HOMES","27.605","46,68%"
"A.S. A CORUÑA E CEE","MULLERES","31.534","53,32%"
"A.S. FERROL","HOMES","8.277","46,53%"
"A.S. FERROL","MULLERES","9.511","53,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.586","46,18%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","15.834","53,82%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.955","46,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","17.540","53,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.975","46,7%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.094","53,3%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.880","46,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.256","53,29%"
"A.S. VIGO","HOMES","30.831","47%"
"A.S. VIGO","MULLERES","34.765","53%"
