Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.621","44,97%"
"GALICIA","MULLERES","197.785","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.491","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.851","55,27%"
"A.S. FERROL","HOMES","11.441","44,28%"
"A.S. FERROL","MULLERES","14.394","55,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.946","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.570","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.560","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.946","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.538","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.495","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.274","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.362","54,38%"
"A.S. VIGO","HOMES","37.247","45,82%"
"A.S. VIGO","MULLERES","44.035","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,44%"
"SEN A.S. ASIGNADA","MULLERES","132","51,56%"
