Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","26.148","45,81%"
"GALICIA","MULLERES","30.937","54,19%"

"A.S. A CORUÑA E CEE","HOMES","5.703","46,2%"
"A.S. A CORUÑA E CEE","MULLERES","6.640","53,8%"
"A.S. FERROL","HOMES","1.669","44,77%"
"A.S. FERROL","MULLERES","2.059","55,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.025","45,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.568","54,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.544","44,71%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.383","55,29%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.884","45,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.441","54,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.085","47,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.603","52,98%"
"A.S. VIGO","HOMES","5.238","45,62%"
"A.S. VIGO","MULLERES","6.243","54,38%"
