Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.495","45,21%"
"GALICIA","MULLERES","209.019","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.275","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.065","55,15%"
"A.S. FERROL","HOMES","12.465","44,64%"
"A.S. FERROL","MULLERES","15.461","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.551","44,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.047","55,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.795","44,4%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.038","55,6%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.417","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.332","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.822","45,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.911","54,11%"
"A.S. VIGO","HOMES","39.059","45,9%"
"A.S. VIGO","MULLERES","46.038","54,1%"
"SEN A.S. ASIGNADA","HOMES","111","46,64%"
"SEN A.S. ASIGNADA","MULLERES","127","53,36%"
