Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.434","45,19%"
"GALICIA","MULLERES","207.942","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.975","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.718","55,16%"
"A.S. FERROL","HOMES","12.408","44,61%"
"A.S. FERROL","MULLERES","15.407","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.336","44,76%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.867","55,24%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.656","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.963","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.382","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.267","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.633","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.757","54,17%"
"A.S. VIGO","HOMES","38.932","45,93%"
"A.S. VIGO","MULLERES","45.833","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
