Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","106.755","47,46%"
"GALICIA","MULLERES","118.165","52,54%"

"A.S. A CORUÑA E CEE","HOMES","23.043","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","25.477","52,51%"
"A.S. FERROL","HOMES","6.957","47,48%"
"A.S. FERROL","MULLERES","7.695","52,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","11.104","47,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","12.310","52,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","12.677","47,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","14.195","52,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","12.777","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","14.117","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","14.315","47,41%"
"A.S. SANTIAGO E BARBANZA","MULLERES","15.878","52,59%"
"A.S. VIGO","HOMES","25.882","47,6%"
"A.S. VIGO","MULLERES","28.493","52,4%"
