Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","72.120","47,43%"
"GALICIA","MULLERES","79.947","52,57%"

"A.S. A CORUÑA E CEE","HOMES","16.962","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","18.745","52,5%"
"A.S. FERROL","HOMES","4.792","46,62%"
"A.S. FERROL","MULLERES","5.486","53,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.674","47,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.511","52,59%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.134","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.182","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.491","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.373","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.037","47,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.938","52,15%"
"A.S. VIGO","HOMES","16.030","47,51%"
"A.S. VIGO","MULLERES","17.712","52,49%"
