Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","169.014","45,12%"
"GALICIA","MULLERES","205.597","54,88%"

"A.S. A CORUÑA E CEE","HOMES","37.358","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.048","55,21%"
"A.S. FERROL","HOMES","12.208","44,55%"
"A.S. FERROL","MULLERES","15.195","55,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.947","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.565","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.365","44,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.706","55,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.199","45,37%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.122","54,63%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.309","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.437","54,23%"
"A.S. VIGO","HOMES","38.513","45,9%"
"A.S. VIGO","MULLERES","45.393","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
