Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.742","45,2%"
"GALICIA","MULLERES","208.250","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.091","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.849","55,16%"
"A.S. FERROL","HOMES","12.418","44,62%"
"A.S. FERROL","MULLERES","15.410","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.389","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.910","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.703","44,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.969","55,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.366","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.277","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.692","45,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.804","54,15%"
"A.S. VIGO","HOMES","38.971","45,92%"
"A.S. VIGO","MULLERES","45.901","54,08%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
