Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.372","45%"
"GALICIA","MULLERES","200.898","55%"

"A.S. A CORUÑA E CEE","HOMES","36.228","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.756","55,27%"
"A.S. FERROL","HOMES","11.757","44,37%"
"A.S. FERROL","MULLERES","14.740","55,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.287","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.946","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.823","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.222","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.805","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.776","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.616","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.751","54,36%"
"A.S. VIGO","HOMES","37.735","45,85%"
"A.S. VIGO","MULLERES","44.573","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
