Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.758","44,97%"
"GALICIA","MULLERES","199.139","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.837","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.265","55,26%"
"A.S. FERROL","HOMES","11.570","44,3%"
"A.S. FERROL","MULLERES","14.549","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.057","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.709","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.662","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.079","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.638","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.603","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.394","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.498","54,38%"
"A.S. VIGO","HOMES","37.477","45,83%"
"A.S. VIGO","MULLERES","44.303","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","48,05%"
"SEN A.S. ASIGNADA","MULLERES","133","51,95%"
