Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.504","45%"
"GALICIA","MULLERES","201.037","55%"

"A.S. A CORUÑA E CEE","HOMES","36.260","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.797","55,27%"
"A.S. FERROL","HOMES","11.773","44,38%"
"A.S. FERROL","MULLERES","14.752","55,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.304","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.968","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.831","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.228","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.818","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.785","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.639","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.784","54,37%"
"A.S. VIGO","HOMES","37.758","45,85%"
"A.S. VIGO","MULLERES","44.589","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
