Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.736","45,12%"
"GALICIA","MULLERES","205.268","54,88%"

"A.S. A CORUÑA E CEE","HOMES","37.307","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.980","55,21%"
"A.S. FERROL","HOMES","12.180","44,53%"
"A.S. FERROL","MULLERES","15.172","55,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.881","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.486","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.344","44,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.679","55,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.178","45,36%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.101","54,64%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.272","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.394","54,23%"
"A.S. VIGO","HOMES","38.459","45,9%"
"A.S. VIGO","MULLERES","45.325","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
