Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.851","44,97%"
"GALICIA","MULLERES","198.046","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.553","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.932","55,27%"
"A.S. FERROL","HOMES","11.464","44,3%"
"A.S. FERROL","MULLERES","14.415","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.967","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.596","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.582","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.998","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.564","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.508","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.304","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.382","54,37%"
"A.S. VIGO","HOMES","37.293","45,83%"
"A.S. VIGO","MULLERES","44.082","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
