Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","23.576","45,6%"
"GALICIA","MULLERES","28.127","54,4%"

"A.S. A CORUÑA E CEE","HOMES","5.327","46,11%"
"A.S. A CORUÑA E CEE","MULLERES","6.226","53,89%"
"A.S. FERROL","HOMES","1.491","43,98%"
"A.S. FERROL","MULLERES","1.899","56,02%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.848","45,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.385","54,31%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.284","44,42%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.109","55,58%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.536","45,92%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.987","54,08%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.468","46,58%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.978","53,42%"
"A.S. VIGO","HOMES","4.622","45,47%"
"A.S. VIGO","MULLERES","5.543","54,53%"
