Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","77.258","47,43%"
"GALICIA","MULLERES","85.635","52,57%"

"A.S. A CORUÑA E CEE","HOMES","18.077","47,46%"
"A.S. A CORUÑA E CEE","MULLERES","20.013","52,54%"
"A.S. FERROL","HOMES","5.073","46,8%"
"A.S. FERROL","MULLERES","5.767","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.591","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.509","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.878","46,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.014","53,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.837","47,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.774","52,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.795","47,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.723","52,06%"
"A.S. VIGO","HOMES","17.007","47,45%"
"A.S. VIGO","MULLERES","18.835","52,55%"
