Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.847","44,99%"
"GALICIA","MULLERES","195.474","55,01%"

"A.S. A CORUÑA E CEE","HOMES","35.004","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","43.188","55,23%"
"A.S. FERROL","HOMES","11.251","44,33%"
"A.S. FERROL","MULLERES","14.128","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.735","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.339","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.292","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.626","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.346","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.235","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.085","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.111","54,36%"
"A.S. VIGO","HOMES","37.015","45,85%"
"A.S. VIGO","MULLERES","43.718","54,15%"
"SEN A.S. ASIGNADA","HOMES","119","47,98%"
"SEN A.S. ASIGNADA","MULLERES","129","52,02%"
