Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.183","45,02%"
"GALICIA","MULLERES","201.743","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.447","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.013","55,26%"
"A.S. FERROL","HOMES","11.836","44,42%"
"A.S. FERROL","MULLERES","14.808","55,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.380","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.036","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.903","44,03%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.303","55,97%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.869","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.838","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.752","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.898","54,35%"
"A.S. VIGO","HOMES","37.875","45,86%"
"A.S. VIGO","MULLERES","44.713","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
