Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.148","45,18%"
"GALICIA","MULLERES","207.667","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.911","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.649","55,17%"
"A.S. FERROL","HOMES","12.385","44,61%"
"A.S. FERROL","MULLERES","15.377","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.299","44,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.831","55,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.617","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.922","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.361","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.273","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.572","45,8%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.714","54,2%"
"A.S. VIGO","HOMES","38.889","45,93%"
"A.S. VIGO","MULLERES","45.772","54,07%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
