Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.296","45,18%"
"GALICIA","MULLERES","207.805","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.944","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.676","55,16%"
"A.S. FERROL","HOMES","12.398","44,63%"
"A.S. FERROL","MULLERES","15.383","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.313","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.855","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.636","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.943","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.384","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.262","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.609","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.733","54,18%"
"A.S. VIGO","HOMES","38.898","45,91%"
"A.S. VIGO","MULLERES","45.823","54,09%"
"SEN A.S. ASIGNADA","HOMES","114","46,72%"
"SEN A.S. ASIGNADA","MULLERES","130","53,28%"
