Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.920","44,99%"
"GALICIA","MULLERES","195.576","55,01%"

"A.S. A CORUÑA E CEE","HOMES","35.016","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.216","55,24%"
"A.S. FERROL","HOMES","11.263","44,33%"
"A.S. FERROL","MULLERES","14.144","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.747","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.348","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.310","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.641","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.349","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.254","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.096","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.121","54,35%"
"A.S. VIGO","HOMES","37.020","45,85%"
"A.S. VIGO","MULLERES","43.723","54,15%"
"SEN A.S. ASIGNADA","HOMES","119","47,98%"
"SEN A.S. ASIGNADA","MULLERES","129","52,02%"
