Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","141.167","45,96%"
"GALICIA","MULLERES","166.011","54,04%"

"A.S. A CORUÑA E CEE","HOMES","30.618","45,95%"
"A.S. A CORUÑA E CEE","MULLERES","36.015","54,05%"
"A.S. FERROL","HOMES","9.393","45,66%"
"A.S. FERROL","MULLERES","11.177","54,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.374","45,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.568","54,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.872","44,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.627","55,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.459","46,08%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.262","53,92%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.761","46,4%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.674","53,6%"
"A.S. VIGO","HOMES","33.649","46,54%"
"A.S. VIGO","MULLERES","38.658","53,46%"
"SEN A.S. ASIGNADA","HOMES","41","57,75%"
"SEN A.S. ASIGNADA","MULLERES","30","42,25%"
