Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.671","45,11%"
"GALICIA","MULLERES","205.214","54,89%"

"A.S. A CORUÑA E CEE","HOMES","37.299","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.970","55,21%"
"A.S. FERROL","HOMES","12.174","44,52%"
"A.S. FERROL","MULLERES","15.169","55,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.870","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.468","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.336","44,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.676","55,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.172","45,36%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.098","54,64%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.261","45,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.389","54,24%"
"A.S. VIGO","HOMES","38.444","45,9%"
"A.S. VIGO","MULLERES","45.313","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
