Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.548","45,03%"
"GALICIA","MULLERES","202.062","54,97%"

"A.S. A CORUÑA E CEE","HOMES","36.544","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.124","55,25%"
"A.S. FERROL","HOMES","11.888","44,46%"
"A.S. FERROL","MULLERES","14.853","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.441","44,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.071","55,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.940","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.330","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.890","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.867","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.810","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.932","54,32%"
"A.S. VIGO","HOMES","37.914","45,86%"
"A.S. VIGO","MULLERES","44.751","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
