Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.756","45,06%"
"GALICIA","MULLERES","203.299","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.787","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.427","55,25%"
"A.S. FERROL","HOMES","12.006","44,48%"
"A.S. FERROL","MULLERES","14.983","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.616","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.229","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.145","44,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.522","55,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.977","45,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.955","54,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.982","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.095","54,28%"
"A.S. VIGO","HOMES","38.125","45,89%"
"A.S. VIGO","MULLERES","44.955","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
