Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","27.007","45,82%"
"GALICIA","MULLERES","31.932","54,18%"

"A.S. A CORUÑA E CEE","HOMES","5.894","46,19%"
"A.S. A CORUÑA E CEE","MULLERES","6.865","53,81%"
"A.S. FERROL","HOMES","1.718","44,88%"
"A.S. FERROL","MULLERES","2.110","55,12%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.105","45,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.670","54,17%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.638","44,81%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.481","55,19%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.969","45,61%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.540","54,39%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.271","47,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.813","52,98%"
"A.S. VIGO","HOMES","5.412","45,61%"
"A.S. VIGO","MULLERES","6.453","54,39%"
