Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","24.474","45,64%"
"GALICIA","MULLERES","29.155","54,36%"

"A.S. A CORUÑA E CEE","HOMES","5.441","46,14%"
"A.S. A CORUÑA E CEE","MULLERES","6.351","53,86%"
"A.S. FERROL","HOMES","1.586","44,54%"
"A.S. FERROL","MULLERES","1.975","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.910","45,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.448","54,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.357","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.219","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.660","45,67%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.164","54,33%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.675","46,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.191","53,28%"
"A.S. VIGO","HOMES","4.845","45,48%"
"A.S. VIGO","MULLERES","5.807","54,52%"
