Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.024","45,14%"
"GALICIA","MULLERES","206.607","54,86%"

"A.S. A CORUÑA E CEE","HOMES","37.597","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.338","55,21%"
"A.S. FERROL","HOMES","12.287","44,57%"
"A.S. FERROL","MULLERES","15.279","55,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.132","44,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.705","55,34%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.479","44,24%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.808","55,76%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.284","45,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.203","54,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.417","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.549","54,22%"
"A.S. VIGO","HOMES","38.713","45,92%"
"A.S. VIGO","MULLERES","45.594","54,08%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
