Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","58.294","47,04%"
"GALICIA","MULLERES","65.634","52,96%"

"A.S. A CORUÑA E CEE","HOMES","13.582","47,14%"
"A.S. A CORUÑA E CEE","MULLERES","15.227","52,86%"
"A.S. FERROL","HOMES","3.901","45,84%"
"A.S. FERROL","MULLERES","4.609","54,16%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.137","47,15%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.880","52,85%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.113","46,66%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.132","53,34%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.772","47,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.540","52,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.531","47,53%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.416","52,47%"
"A.S. VIGO","HOMES","12.258","46,99%"
"A.S. VIGO","MULLERES","13.830","53,01%"
