Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","81.845","47,54%"
"GALICIA","MULLERES","90.302","52,46%"

"A.S. A CORUÑA E CEE","HOMES","18.669","47,48%"
"A.S. A CORUÑA E CEE","MULLERES","20.649","52,52%"
"A.S. FERROL","HOMES","5.279","46,99%"
"A.S. FERROL","MULLERES","5.956","53,01%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.924","47,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.837","52,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","9.981","47,33%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.106","52,67%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.436","47,61%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.382","52,39%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.069","47,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.014","52,05%"
"A.S. VIGO","HOMES","18.487","47,59%"
"A.S. VIGO","MULLERES","20.358","52,41%"
