Fecha,Area_Sanitaria,Hospital,Tipo_Hospital,Camas_Ocupadas_HOS,Camas_Ocupadas_UC
2022-05-17 18:00:00,"A.S. A CORUÑA E CEE","CENTRO ONCOLOXICO DE GALICIA","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. A CORUÑA E CEE","C.H.U. A CORUÑA","PÚBLICO","149","8"
2022-05-17 18:00:00,"A.S. A CORUÑA E CEE","HM MODELO-BELEN","PRIVADO","2","0"
2022-05-17 18:00:00,"A.S. A CORUÑA E CEE","HOSPITAL QUIRONSALUD A CORUÑA","PRIVADO","3","0"
2022-05-17 18:00:00,"A.S. A CORUÑA E CEE","HOSPITAL SAN RAFAEL","PRIVADO","1","0"
2022-05-17 18:00:00,"A.S. A CORUÑA E CEE","H.PUBLICO VIRXE DA XUNQUEIRA","PÚBLICO","7","0"
2022-05-17 18:00:00,"A.S. FERROL","C.H.U. DE FERROL","PÚBLICO","49","3"
2022-05-17 18:00:00,"A.S. FERROL","HOSPITAL JUAN CARDONA","PRIVADO","8","0"
2022-05-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","C.H.U. DE LUGO","PÚBLICO","49","0"
2022-05-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","HOSPITAL POLUSA","PRIVADO","1","0"
2022-05-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","H.PUBLICO DA MARIÑA","PÚBLICO","8","0"
2022-05-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","H.PUBLICO DE MONFORTE","PÚBLICO","9","0"
2022-05-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","SANATORIO NOSA SEÑORA DOS OLLOS GRANDES","PRIVADO","1","0"
2022-05-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","CENTRO MÉDICO DEL CARMEN, S.A","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","C.H.U. DE OURENSE","PÚBLICO","93","2"
2022-05-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","CLINICA SANTA TERESA","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","H.PUBLICO DE VALDEORRAS","PÚBLICO","8","0"
2022-05-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","H.PUBLICO DE VERIN","PÚBLICO","9","0"
2022-05-17 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","C.H.U. DE PONTEVEDRA","PÚBLICO","63","2"
2022-05-17 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","HOSPITAL QUIRONSALUD MIGUEL DOMINGUEZ","PRIVADO","5","0"
2022-05-17 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","H.PUBLICO DO SALNES","PÚBLICO","19","0"
2022-05-17 18:00:00,"A.S. SANTIAGO E BARBANZA","C.H.U. DE SANTIAGO","PÚBLICO","101","2"
2022-05-17 18:00:00,"A.S. SANTIAGO E BARBANZA","HOSPITAL HM ROSALEDA - HM LA ESPERANZA","PRIVADO","1","0"
2022-05-17 18:00:00,"A.S. SANTIAGO E BARBANZA","H.PUBLICO DA BARBANZA","PÚBLICO","9","0"
2022-05-17 18:00:00,"A.S. VIGO","CENTRO MEDICO PINTADO","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. VIGO","C.H.U. DE VIGO","PÚBLICO","70","5"
2022-05-17 18:00:00,"A.S. VIGO","CONCHEIRO CENTRO MEDICO QUIRURGICO","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. VIGO","CONCHEIRO CENTRO MEDICO QUIRURGICO - AVDA. MADRID","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. VIGO","CONCHEIRO CENTRO MEDICO QUIRURGICO - RUA MANUEL OLIVIE","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. VIGO","FREMAP, HOSPITAL DE VIGO","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. VIGO","HOSPITAL HM VIGO","PRIVADO","0","0"
2022-05-17 18:00:00,"A.S. VIGO","HOSPITAL POVISA","PRIVADO","25","0"
2022-05-17 18:00:00,"A.S. VIGO","VITHAS HOSPITAL NOSA SEÑORA DE FATIMA","PRIVADO","4","0"
2022-05-17 18:00:00,"GALICIA","-","-","694","22"
