Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","74.405","47,46%"
"GALICIA","MULLERES","82.358","52,54%"

"A.S. A CORUÑA E CEE","HOMES","17.504","47,56%"
"A.S. A CORUÑA E CEE","MULLERES","19.301","52,44%"
"A.S. FERROL","HOMES","4.943","46,72%"
"A.S. FERROL","MULLERES","5.637","53,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.159","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.034","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.342","46,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.414","53,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.629","47,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.502","52,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.465","47,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.347","52,02%"
"A.S. VIGO","HOMES","16.363","47,45%"
"A.S. VIGO","MULLERES","18.123","52,55%"
