Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.578","44,98%"
"GALICIA","MULLERES","195.159","55,02%"

"A.S. A CORUÑA E CEE","HOMES","34.930","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.110","55,24%"
"A.S. FERROL","HOMES","11.229","44,34%"
"A.S. FERROL","MULLERES","14.097","55,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.701","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.308","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.260","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.583","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.322","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.201","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.053","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.068","54,35%"
"A.S. VIGO","HOMES","36.965","45,85%"
"A.S. VIGO","MULLERES","43.663","54,15%"
"SEN A.S. ASIGNADA","HOMES","118","47,77%"
"SEN A.S. ASIGNADA","MULLERES","129","52,23%"
