Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","156.864","45,06%"
"GALICIA","MULLERES","191.284","54,94%"

"A.S. A CORUÑA E CEE","HOMES","34.267","44,88%"
"A.S. A CORUÑA E CEE","MULLERES","42.086","55,12%"
"A.S. FERROL","HOMES","10.930","44,5%"
"A.S. FERROL","MULLERES","13.630","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.305","44,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.823","55,77%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.896","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.009","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.068","45,28%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.836","54,72%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.734","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.677","54,34%"
"A.S. VIGO","HOMES","36.576","45,89%"
"A.S. VIGO","MULLERES","43.128","54,11%"
"SEN A.S. ASIGNADA","HOMES","88","48,09%"
"SEN A.S. ASIGNADA","MULLERES","95","51,91%"
