Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","128.954","46,56%"
"GALICIA","MULLERES","147.993","53,44%"

"A.S. A CORUÑA E CEE","HOMES","28.091","46,62%"
"A.S. A CORUÑA E CEE","MULLERES","32.170","53,38%"
"A.S. FERROL","HOMES","8.364","46,46%"
"A.S. FERROL","MULLERES","9.640","53,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.776","46,02%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.157","53,98%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.158","45,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","17.851","54,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.203","46,65%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.384","53,35%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.152","46,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.571","53,29%"
"A.S. VIGO","HOMES","31.209","46,99%"
"A.S. VIGO","MULLERES","35.214","53,01%"
"SEN A.S. ASIGNADA","HOMES","1","14,29%"
"SEN A.S. ASIGNADA","MULLERES","6","85,71%"
