Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.060","45,04%"
"GALICIA","MULLERES","202.625","54,96%"

"A.S. A CORUÑA E CEE","HOMES","36.662","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.289","55,26%"
"A.S. FERROL","HOMES","11.935","44,46%"
"A.S. FERROL","MULLERES","14.912","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.521","44,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.142","55,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.008","44,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.401","55,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.928","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.910","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.880","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.011","54,31%"
"A.S. VIGO","HOMES","38.005","45,88%"
"A.S. VIGO","MULLERES","44.827","54,12%"
"SEN A.S. ASIGNADA","HOMES","121","47,64%"
"SEN A.S. ASIGNADA","MULLERES","133","52,36%"
