Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.021","44,97%"
"GALICIA","MULLERES","199.450","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.906","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.348","55,26%"
"A.S. FERROL","HOMES","11.598","44,28%"
"A.S. FERROL","MULLERES","14.597","55,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.094","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.749","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.687","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.107","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.670","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.626","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.414","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.528","54,38%"
"A.S. VIGO","HOMES","37.529","45,83%"
"A.S. VIGO","MULLERES","44.361","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
