Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.200","45,21%"
"GALICIA","MULLERES","208.704","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.202","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.981","55,15%"
"A.S. FERROL","HOMES","12.444","44,63%"
"A.S. FERROL","MULLERES","15.439","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.500","44,82%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.009","55,18%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.760","44,39%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.004","55,61%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.399","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.312","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.770","45,88%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.860","54,12%"
"A.S. VIGO","HOMES","39.014","45,91%"
"A.S. VIGO","MULLERES","45.971","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
