Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","132.586","46,43%"
"GALICIA","MULLERES","153.004","53,57%"

"A.S. A CORUÑA E CEE","HOMES","28.866","46,53%"
"A.S. A CORUÑA E CEE","MULLERES","33.178","53,47%"
"A.S. FERROL","HOMES","8.591","46,33%"
"A.S. FERROL","MULLERES","9.954","53,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.250","45,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.842","54,17%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.625","45,69%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.574","54,31%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.611","46,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.958","53,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.632","46,57%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.227","53,43%"
"A.S. VIGO","HOMES","31.996","46,88%"
"A.S. VIGO","MULLERES","36.254","53,12%"
"SEN A.S. ASIGNADA","HOMES","15","46,88%"
"SEN A.S. ASIGNADA","MULLERES","17","53,13%"
