Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","84.919","47,58%"
"GALICIA","MULLERES","93.558","52,42%"

"A.S. A CORUÑA E CEE","HOMES","19.108","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","21.146","52,53%"
"A.S. FERROL","HOMES","5.405","47,1%"
"A.S. FERROL","MULLERES","6.071","52,9%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.114","47,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","10.053","52,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.468","47,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.636","52,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.922","47,66%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.895","52,34%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.316","47,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.285","52,05%"
"A.S. VIGO","HOMES","19.586","47,7%"
"A.S. VIGO","MULLERES","21.472","52,3%"
