Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","169.550","45,13%"
"GALICIA","MULLERES","206.127","54,87%"

"A.S. A CORUÑA E CEE","HOMES","37.476","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","46.217","55,22%"
"A.S. FERROL","HOMES","12.236","44,54%"
"A.S. FERROL","MULLERES","15.234","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.055","44,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.637","55,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.431","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.760","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.242","45,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.158","54,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.368","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.483","54,21%"
"A.S. VIGO","HOMES","38.627","45,91%"
"A.S. VIGO","MULLERES","45.507","54,09%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
