Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.866","45,17%"
"GALICIA","MULLERES","207.383","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.853","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.579","55,17%"
"A.S. FERROL","HOMES","12.359","44,6%"
"A.S. FERROL","MULLERES","15.354","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.252","44,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.800","55,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.561","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.872","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.349","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.256","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.525","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.667","54,21%"
"A.S. VIGO","HOMES","38.852","45,94%"
"A.S. VIGO","MULLERES","45.727","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
