Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","68.202","47,35%"
"GALICIA","MULLERES","75.826","52,65%"

"A.S. A CORUÑA E CEE","HOMES","15.803","47,45%"
"A.S. A CORUÑA E CEE","MULLERES","17.504","52,55%"
"A.S. FERROL","HOMES","4.488","46,44%"
"A.S. FERROL","MULLERES","5.177","53,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.266","47,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.050","52,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.873","46,84%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.934","53,16%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.146","47,58%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.975","52,42%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.636","47,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.550","52,26%"
"A.S. VIGO","HOMES","14.990","47,4%"
"A.S. VIGO","MULLERES","16.636","52,6%"
