Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.525","47,41%"
"GALICIA","MULLERES","84.892","52,59%"

"A.S. A CORUÑA E CEE","HOMES","17.972","47,44%"
"A.S. A CORUÑA E CEE","MULLERES","19.914","52,56%"
"A.S. FERROL","HOMES","5.044","46,8%"
"A.S. FERROL","MULLERES","5.733","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.512","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.428","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.695","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.820","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.767","47,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.698","52,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.727","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.663","52,09%"
"A.S. VIGO","HOMES","16.808","47,42%"
"A.S. VIGO","MULLERES","18.636","52,58%"
