Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.218","44,97%"
"GALICIA","MULLERES","197.275","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.394","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.743","55,28%"
"A.S. FERROL","HOMES","11.398","44,3%"
"A.S. FERROL","MULLERES","14.334","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.892","44,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.515","55,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.493","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.851","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.496","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.436","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.227","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.312","54,39%"
"A.S. VIGO","HOMES","37.195","45,84%"
"A.S. VIGO","MULLERES","43.953","54,16%"
"SEN A.S. ASIGNADA","HOMES","123","48,43%"
"SEN A.S. ASIGNADA","MULLERES","131","51,57%"
