Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.160","45,1%"
"GALICIA","MULLERES","204.712","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.174","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.855","55,23%"
"A.S. FERROL","HOMES","12.111","44,49%"
"A.S. FERROL","MULLERES","15.112","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.788","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.378","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.311","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.653","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.135","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.057","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.167","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.290","54,25%"
"A.S. VIGO","HOMES","38.358","45,89%"
"A.S. VIGO","MULLERES","45.236","54,11%"
"SEN A.S. ASIGNADA","HOMES","116","46,96%"
"SEN A.S. ASIGNADA","MULLERES","131","53,04%"
